CODE_UIC,LIBELLE,lat,lon,Perdu,Restituer,PerduRestituer,voyageur,ratioPV,voyageur2,ratioPV2
87764308,Pierrelatte,44.3746462054,4.70394425754,0,0,0,322604,0,258083,0
87342550,Pernes-Camblain,50.4796723474,2.4272264733,0,0,0,18796,0,18796,0
87144089,Igney,48.270917873,6.39951145741,0,0,0,9033,0,9033,0
87282624,Lyon-Jean-Macé,45.745014728,4.84181164777,0,0,0,1071943,0,857555,0
87671362,St-Pé-de-Bigorre,43.1013873112,-0.161556515178,0,0,0,345,0,345,0
87765024,Avignon-Fontcouverte,43.9377200587,4.83301388412,0,0,0,0,0,0,0
87144014,St-Dié-des-Vosges,48.2821202888,6.94717370792,40,7,"0,175",413370,"9,67656095023829E-05",330696,"0,000120957011878"
87174276,Vitry-le-François,48.7176347872,4.58617938145,0,0,0,239053,0,191242,0
87784835,Saillagouse,42.4567398082,2.03218821512,0,0,0,1514,0,1514,0
87584607,St-Médard-de-Guizières,45.0155095283,-0.048395764469,0,0,0,36412,0,36412,0
87715144,La Rivière,46.8701104306,6.21333625868,0,0,0,23125,0,23125,0
87682203,Bois-le-Roi,48.4763975032,2.69055173863,0,0,0,852249,0,852249,0
87271460,Roissy-Aéroport-Charles-de-Gaulle 1,49.0088274182,2.55596363716,0,0,0,7686902,0,7686902,0
87323675,Montluçon-Rimard,46.3355557268,2.61145298045,0,0,0,10941,0,10941,0
87447243,Carentan,49.3017553336,-1.24206929281,0,0,0,228589,0,182871,0
87765008,Avignon-Centre,43.9411707104,4.80521863982,0,0,0,2698161,0,2158528,0
87582726,Arbanats,44.6743208302,-0.395514106467,0,0,0,42489,0,42489,0
87755355,Cuers-Pierrefeu,43.23636043,6.08566762038,0,0,0,52377,0,52377,0
87726158,St-Étienne-La Terrasse,45.4647345008,4.37950312845,0,0,0,115915,0,92732,0
87116517,La Ferté-sous-Jouarre,48.9509573786,3.12591313728,0,0,0,2425645,0,2425645,0
87191395,Freistroff,49.2774025666,6.49130861705,0,0,0,2861,0,2861,0
87751420,Gardanne,43.4561151637,5.46318033641,0,0,0,518485,0,414788,0
87671479,Arengosse,44.0068678005,-0.809382127228,0,0,0,5591,0,5591,0
87393843,St-Quentin-en-Yvelines,48.7878059552,2.04501966718,0,0,0,12183270,0,12183270,0
87296244,Busigny,50.039649885,3.4459111922,0,0,0,49018,0,49018,0
87212266,Fegersheim-Lipsheim,48.4908062713,7.67232856497,0,0,0,160948,0,128758,0
87721001,Lyon-Vaise,45.7801774936,4.80346367123,0,0,0,710861,0,568689,0
87592253,Pierre-Buffière,45.7000407876,1.34605270972,0,0,0,17974,0,17974,0
87545285,Choisy-le-Roi,48.76373968,2.41122669848,0,0,0,13618078,0,13618078,0
87734699,Le Puy-en-Velay,45.0437196496,3.89421167899,0,0,0,290301,0,232241,0
87271593,Crépy-en-Valois,49.2311545882,2.88840774778,0,0,0,2104530,0,1683624,0
87781062,Port-la-Nouvelle,43.019867379,3.03871163929,0,0,0,71159,0,71159,0
87342204,Fouquereuil,50.5254605172,2.60747107983,0,0,0,1099,0,1099,0
87141135,Blainville-Damelevières,48.5620114047,6.39139009682,0,0,0,307683,0,246147,0
87721324,Anse,45.939355675,4.71988600324,0,0,0,496428,0,397142,0
87481838,Savenay,47.3583982414,-1.95107747553,0,0,0,656040,0,524832,0
87683649,Cravant-Bazarnes,47.673507463,3.67975782093,0,0,0,7305,0,7305,0
87444620,Rai-Aube,48.7437629844,0.553722542869,0,0,0,0,0,0,0
87783456,Tournemire-Roquefort,43.9699818961,3.01659136324,0,0,0,482,0,482,0
87545293,Vitry-sur-Seine,48.7988139044,2.40354861239,0,0,0,4650165,0,4650165,0
87751008,Marseille-St-Charles,43.3032831627,5.38084337983,2886,1236,"0,428274428274428",21349663,"0,000135177777748",13663784,"0,000211215282677"
87141150,Lunéville,48.5878613287,6.49686608585,27,13,"0,481481481481481",1123412,"2,4033925220667E-05",898730,"3,00423931547851E-05"
87276659,Frépillon,49.0460675059,2.19711056885,0,0,0,359839,0,359839,0
87575704,Mignaloux-Nouaillé,46.5260500106,0.411805714638,0,0,0,1697,0,1697,0
87581868,Bassens-Appontements,44.8998558664,-0.522540969835,0,0,0,0,0,0,0
87575316,St-Jean-de-Sauves,46.8364958145,0.093223935723,0,0,0,0,0,0,0
87192732,Valleroy-Moineville,49.2050878004,5.93443703418,0,0,0,5797,0,5797,0
87191239,Hayange,49.3305941362,6.0732488315,0,0,0,7423,0,7423,0
87131961,Brion-Montréal-la-Cluse,46.1756929024,5.55845648366,0,0,0,32292,0,32292,0
87313072,Albert,50.0058612693,2.6445825769,0,0,0,559962,0,447970,0
87474379,La Boissière,47.9188989621,-3.90412824463,0,0,0,0,0,0,0
87753228,Berre,43.5009305689,5.17910168579,0,0,0,0,0,0,0
87182089,Habsheim,47.7377075206,7.41828418762,0,0,0,284751,0,227801,0
87276899,Vic-sur-Aisne,49.3966186339,3.1158029878,0,0,0,0,0,0,0
87721282,St-Germain-au-Mont-d'Or,45.8942678273,4.79882884621,0,0,0,437980,0,350384,0
87393561,Igny,48.7401226663,2.23102902442,0,0,0,465559,0,465559,0
87286724,Lille-Sud,50.6164997944,3.05555139411,0,0,0,0,0,0,0
87313502,Roye (Somme),49.7050029021,2.7865527258,0,0,0,0,0,0,0
87761874,Luc-en-Diois,44.6140380885,5.45483262902,0,0,0,6384,0,6384,0
87444877,Cherbourg,49.6331083089,-1.62083702038,695,127,"0,18273381294964",637140,"0,001090812066422",516083,"0,001346682607255"
87471003,Rennes,48.1031158258,-1.6728812853,3509,1077,"0,306925049871758",15099483,"0,000232392062695",10418643,"0,000336800099591"
87696302,Chantenay-St-Imbert,46.7281768648,3.17200750304,0,0,0,6355,0,6355,0
87721860,Lamure-sur-Azergues,46.0610524692,4.4923134051,0,0,0,21666,0,21666,0
87726190,St-Étienne-Bellevue,45.4168601562,4.3925836381,0,0,0,140420,0,112336,0
87144121,Xertigny,48.0527177721,6.37677531207,0,0,0,1036,0,1036,0
87491001,Saintes,45.7478403553,-0.617587884909,178,46,"0,258426966292135",567938,"0,000313414492427",454350,"0,000391768460438"
87732206,St-Germain-des-Fossés,46.1957847085,3.4310788031,0,0,0,139499,0,111599,0
87185249,Lure,47.6829631503,6.49274793196,0,0,0,212071,0,169657,0
87615203,Couiza-Montazels,42.9424106275,2.24822489101,0,0,0,593,0,593,0
87192468,Pagny-sur-Moselle,48.9851034098,6.02549773,0,0,0,422076,0,337660,0
87478081,La Fresnais,48.5936630634,-1.84317006083,0,0,0,12175,0,12175,0
87473330,Quintin,48.3973523671,-2.89170084437,0,0,0,0,0,0,0
87595512,Niversac,45.1383858105,0.808307981501,0,0,0,7633,0,7633,0
87741231,Chamousset,45.5575691552,6.20642811471,0,0,0,27915,0,27915,0
87118752,Brienne-le-Château,48.3889067913,4.53151787626,0,0,0,0,0,0,0
87641324,St-Ours-les-Roches,45.8337881937,2.90844275307,0,0,0,0,0,0,0
87272286,Corcy,49.2553926714,3.21628537326,0,0,0,0,0,0,0
87213249,Reichshoffen-Ville,48.930689979,7.65796284574,0,0,0,193569,0,154855,0
87775361,St-Geniès-de-Malgoirès,43.9501160866,4.21492202194,0,0,0,80170,0,80170,0
87172627,Monthois,49.3248365,4.71248018952,0,0,0,0,0,0,0
87783241,St-Chély-d'Apcher,44.8016945257,3.27079780067,0,0,0,37726,0,37726,0
87313403,Rémy,49.4331727224,2.70574972069,0,0,0,6632,0,6632,0
87751008,Marseille-St-Charles,43.3111360699,5.37312886907,2886,1236,"0,428274428274428",21349663,"0,000135177777748",13663784,"0,000211215282677"
87721829,Chamelet,45.981670258,4.50701624454,0,0,0,9539,0,9539,0
87741306,St-Avre-la-Chambre,45.3527571708,6.30340668123,0,0,0,67349,0,67349,0
87393843,St-Quentin-en-Yvelines,48.787784632,2.0449764355,0,0,0,12183270,0,12183270,0
87722561,Chasse-sur-Rhône,45.5825215053,4.79521302006,0,0,0,197986,0,158389,0
87746776,Les Pélerins,45.9124716622,6.84730960665,0,0,0,4505,0,4505,0
87696179,Pouilly-sur-Loire,47.2825284827,2.96505121154,0,0,0,7249,0,7249,0
87613877,Salles-Courbatiès,44.4755381813,2.07921506984,0,0,0,1871,0,1871,0
87181552,St-Gilles,48.0759368842,7.26125864827,0,0,0,53955,0,53955,0
87172049,Bogny-sur-Meuse,49.8588339299,4.76270944415,0,0,0,64059,0,64059,0
87615252,Gaillac,43.9065248411,1.89557848705,0,0,0,255107,0,204085,0
87381095,Le Stade,48.9311979278,2.26087536875,0,0,0,2208328,0,2208328,0
87547026,Paris-Austerlitz-Souterrain,48.8404952142,2.36703763957,0,0,0,0,0,0,0
87382499,Cergy-St-Christophe,49.0496333568,2.03428786185,0,0,0,7359555,0,7359555,0
87576082,La Ferté-Imbault,47.3836014061,1.95834703195,0,0,0,11904,0,11904,0
87534131,Ermont-Eaubonne (PSL),48.980463391,2.2708194775,0,0,0,0,0,0,0
87394007,Chartres,48.4465761644,1.46925110252,129,49,"0,37984496124031",3215899,"4,01132000725147E-05",2572719,"5,01415039885817E-05"
87486258,Luçon,46.4637237594,-1.16742522729,0,0,0,55019,0,55019,0
87192005,Metz-Marchandises,49.1006590745,6.18386341458,0,0,0,0,0,0,0
87213223,Gundershoffen,48.9052403878,7.65324899121,0,0,0,64665,0,64665,0
87413740,Rolleville,49.5815924723,0.216204124828,0,0,0,1263,0,1263,0
87411454,Montérolier-Buchy,49.6032885605,1.33607605997,0,0,0,33488,0,33488,0
87213454,Hunspach,48.9614622721,7.95401714739,0,0,0,3248,0,3248,0
87576579,Aubigny-sur-Nère,47.493114455,2.43689667216,0,0,0,0,0,0,0
87342576,Vimy,50.3732112841,2.82299226451,0,0,0,16330,0,16330,0
87481150,Mauves-sur-Loire,47.2928631548,-1.38912360953,0,0,0,18128,0,18128,0
87471359,Retiers,47.913272451,-1.38979549313,0,0,0,38574,0,38574,0
87746438,Sallanches-Combloux-Megève,45.9357779173,6.63649948695,0,0,0,389159,0,311327,0
87784850,Ste-Léocadie,42.441308041,2.01076916562,0,0,0,146,0,146,0
87713859,Is-sur-Tille,47.5202344875,5.12977787085,0,0,0,192670,0,154136,0
87734343,Chapeauroux,44.8378407628,3.7420135802,0,0,0,500,0,500,0
87313478,Chaulnes,49.8073376413,2.80127600302,0,0,0,81548,0,81548,0
87394429,Magny-Blandainville,48.3342596984,1.28105914378,0,0,0,4639,0,4639,0
87713073,Blaisy-Bas,47.3732583482,4.74144215791,0,0,0,35558,0,35558,0
87618215,Villenouvelle,43.4329801154,1.66116582018,0,0,0,11581,0,11581,0
87393108,Meudon,48.8148008323,2.2408753809,0,0,0,1163411,0,1163411,0
87592055,St-Priest-Taurion,45.8872223359,1.40066981985,0,0,0,17765,0,17765,0
87345264,Pont-à-Vendin,50.4732395827,2.87929971455,0,0,0,74389,0,74389,0
87473132,Plouvara-Plerneuf,48.5086300752,-2.89239580302,0,0,0,12,0,12,0
87615013,Villefranche-de-Lauragais,43.3977960204,1.71514809659,0,0,0,220386,0,176308,0
87576876,Gièvres,47.279033661,1.66803690535,0,0,0,49554,0,49554,0
87571638,Azay-le-Rideau,47.2652855112,0.446881290569,0,0,0,72388,0,72388,0
87343020,La Bleuse-Borne,50.3861491058,3.51809861843,0,0,0,0,0,0,0
87276261,Survilliers-Fosses,49.1001293237,2.52564509054,0,0,0,1943873,0,1943873,0
87393652,Petit-Vaux,48.6760653089,2.33384314771,0,0,0,383421,0,383421,0
87612028,Labège-Village,43.5304745453,1.53291274951,0,0,0,9169,0,9169,0
87182071,Rixheim,47.7512646374,7.39954295223,0,0,0,235204,0,188163,0
87757641,Golfe-Juan-Vallauris,43.5659616534,7.07288890526,0,0,0,394434,0,315547,0
87694687,Paray-le-Monial,46.4470105646,4.1135066796,0,0,0,146238,0,116990,0
87718007,Besançon-Viotte,47.2472018325,6.02157011983,336,86,"0,255952380952381",2141025,"0,000156934178723",1948332,"0,000172455207839"
87415661,Pont-de-l'Arche,49.3169107192,1.15966044456,0,0,0,7213,0,7213,0
87584425,Couze,44.8364113877,0.703980133487,0,0,0,151,0,151,0
87476317,Quimperlé,47.8693099944,-3.55298895116,0,0,0,336604,0,269283,0
87594408,Terrasson,,,0,0,0,24483,0,24483,0
87723767,Marlieux-Châtillon,46.0639778963,5.07341843354,0,0,0,102360,0,102360,0
87172130,Givet,50.1409129293,4.81781364468,0,0,0,99144,0,79315,0
87682419,Chartrettes,48.4870364357,2.69510885398,0,0,0,52511,0,52511,0
87437806,Aytré-Plage,46.1276382382,-1.12849051033,0,0,0,9352,0,9352,0
87381046,Avenue-Henri-Martin,48.8643462801,2.2721476113,0,0,0,836634,0,836634,0
87384008,Paris-St-Lazare,48.8766468196,2.32515269405,3365,1282,"0,380980683506686",137097020,"2,4544661875218E-05",109677616,"3,06808273440225E-05"
87485318,Aiffres,46.2823369498,-0.421447526628,0,0,0,0,0,0,0
87491159,Fontaines-d'Ozillac,45.3883252475,-0.38415051849,0,0,0,93,0,93,0
87543165,Salbris,47.4249393671,2.04769869356,0,0,0,249709,0,199767,0
87345314,Somain,50.3544398816,3.27291280796,0,0,0,428300,0,342640,0
87641449,Durtol-Nohanent,45.7946542911,3.04881842,0,0,0,347,0,347,0
87381210,Liancourt-St-Pierre,49.2205738008,1.90554077074,0,0,0,25086,0,25086,0
87473389,Loudéac,48.1802261442,-2.76307689555,0,0,0,0,0,0,0
87613091,Figeac,44.6037872496,2.03782039069,0,0,0,171463,0,137170,0
87756775,Drap-Cantaron,43.7598802224,7.31693947971,0,0,0,35806,0,35806,0
87575167,Nerpuy,46.7834598142,0.52567114667,0,0,0,5377,0,5377,0
87393447,Orgérus-Béhoust,48.8266223547,1.70291051477,0,0,0,223646,0,223646,0
87144311,Rozières-sur-Mouzon,48.1209078047,5.70552515921,0,0,0,9,0,9,0
87722405,Givors,45.5851191154,4.76592683777,0,0,0,988341,0,790672,0
87718528,L'Hôpital-du-Grosbois,47.169106436,6.21306156956,0,0,0,16125,0,16125,0
87613174,Dégagnac,44.6530398443,1.34040601422,0,0,0,151,0,151,0
87618116,Pins-Justaret,43.4788914373,1.39973147852,0,0,0,174900,0,139920,0
87276006,Creil,49.2630810096,2.46791996212,105,37,"0,352380952380952",5758902,"1,82326422640983E-05",4607122,"2,27908008513775E-05"
87726877,Feurs,45.7440689146,4.23065356637,0,0,0,208608,0,166886,0
87271775,Longpont,49.2726456744,3.23014870157,0,0,0,124,0,124,0
87576108,Foëcy,47.1756387383,2.16264537386,0,0,0,25818,0,25818,0
87411207,Oissel,49.3430534915,1.10228290084,0,0,0,429609,0,343687,0
87615120,Couffoulens-Leuc,43.1551972203,2.31689561655,0,0,0,33,0,33,0
87478099,La Gouesnière-Cancale,48.6144143706,-1.905891461,0,0,0,40271,0,40271,0
87471185,Messac-Guipry,47.822313153,-1.81855289432,0,0,0,285553,0,228442,0
87734426,Vertaizon,45.7846398799,3.28841638438,0,0,0,161403,0,129123,0
87718460,Baume-les-Dames,47.3540637648,6.35933170357,0,0,0,200332,0,160265,0
87276618,Montataire,49.2511748204,2.4362133999,0,0,0,32123,0,32123,0
87387001,Évreux-Embranchement,49.0183852757,1.1504190724,31,14,"0,451612903225806",1361615,"2,27670817374955E-05",1089292,"2,84588521718694E-05"
87286260,Comines,50.7616380094,3.01115095346,0,0,0,2357,0,2357,0
87175778,Verdun,49.1655130126,5.37875556886,0,0,0,148521,0,118817,0
87192658,Baroncourt,49.2843164391,5.69974319596,0,0,0,7517,0,7517,0
87613323,Lalbenque-Fontanes,44.3330430312,1.51165432934,0,0,0,5380,0,5380,0
87214056,Sélestat,48.260442856,7.44224381798,194,94,"0,484536082474227",2821892,"6,8748201561222E-05",2257513,"8,59352747913301E-05"
87784256,Collioure,42.5267670147,3.07820279273,0,0,0,82088,0,82088,0
87784744,Thuès-les-Bains,42.5288845139,2.24912895493,0,0,0,425,0,425,0
87682005,Melun,48.5278479519,2.65335157192,0,0,0,13629986,0,13629986,0
87721043,St-Victor-Thizy,46.0022896842,4.28119624292,0,0,0,19050,0,19050,0
87215079,Réding,48.7426374827,7.09590016303,0,0,0,50947,0,50947,0
87212159,Schwindratzheim,48.7535841945,7.60067795015,0,0,0,80721,0,80721,0
87673319,Ondres,43.5687877902,-1.45689603824,0,0,0,8719,0,8719,0
87287243,Cobrieux,50.5404092,3.21911697503,0,0,0,0,0,0,0
87411215,St-Étienne-du-Rouvray,49.377126808,1.10958580629,0,0,0,25943,0,25943,0
87444190,Moult-Argences,49.1110822027,-0.186414347003,0,0,0,52825,0,52825,0
87191700,Joeuf,49.2250520277,6.01765752449,0,0,0,30885,0,30885,0
87757757,Le Bosquet,43.5514844949,6.98168328272,0,0,0,52143,0,52143,0
87171744,Amifontaine,49.4846966268,3.91068216933,0,0,0,15470,0,15470,0
87116574,Chézy-sur-Marne,48.991935356,3.36469297313,0,0,0,105558,0,105558,0
87345272,Meurchin,50.4986372117,2.89396635877,0,0,0,66272,0,66272,0
87481085,Doulon,47.2336034054,-1.51545878034,0,0,0,0,0,0,0
87722322,Ste-Colombe-les-Vienne-St-Romain-en-Gal,45.5273649202,4.86469517084,0,0,0,0,0,0,0
87641373,Les Trillers,46.4145530311,2.59990723408,0,0,0,673,0,673,0
87747279,Réaumont-St-Cassien,45.3688404782,5.53572296582,0,0,0,142715,0,114172,0
87214577,Molsheim,48.537468628,7.50011758827,0,0,0,1941191,0,1552953,0
87313619,Bresles,49.415048303,2.24899103262,0,0,0,0,0,0,0
87411223,Sotteville,49.4162339749,1.10157148331,0,0,0,15913,0,15913,0
87181289,Vieux-Thann ZI,47.8020696079,7.13289189725,0,0,0,20228,0,20228,0
87184200,Bas-Évette,47.6812039462,6.80740166204,0,0,0,5387,0,5387,0
87286526,Wattignies-Templemars,50.5784638642,3.05128082837,0,0,0,59292,0,59292,0
87271429,Sevran-Livry,48.9362806402,2.53467616246,0,0,0,5827067,0,5827067,0
87615344,St-Sulpice,43.7756504558,1.68122107866,0,0,0,482942,0,386354,0
87595553,Limeyrat,45.1562494975,0.97775612193,0,0,0,58,0,58,0
87751784,La Ciotat,43.1996048939,5.63286853149,0,0,0,630687,0,504549,0
87287128,Mont-de-Terre,50.6174747625,3.09684287077,0,0,0,3589,0,3589,0
87343103,St-Amand-les-Eaux,50.4459875295,3.4124954311,0,0,0,908229,0,726583,0
87781005,Béziers,43.3360152265,3.21958361688,192,97,"0,505208333333333",1517639,"0,000126512299697",1214111,"0,000158140400672"
87172262,Amagne-Lucquy,49.523819737,4.4746453102,0,0,0,48163,0,48163,0
87184556,Colombier-Fontaine,47.455605822,6.6892781272,0,0,0,11952,0,11952,0
87597377,Buzançais,46.8848703876,1.41841214841,0,0,0,0,0,0,0
87313080,St-Roch (Somme),49.8931410714,2.2834697124,0,0,0,65454,0,65454,0
87725689,Mâcon-Ville,46.3027590622,4.8245463536,0,0,0,1418697,0,1134958,0
87681346,Orangis-Bois-de-l'Épine,48.636334978,2.40975898003,0,0,0,2203483,0,2203483,0
87545657,Auneau,48.4324552654,1.76848870881,0,0,0,30121,0,30121,0
87313122,Longpré-les-Corps-Saints,50.0114391232,2.00319222706,0,0,0,175305,0,140244,0
87313601,Rochy-Condé,49.3984421664,2.17280093856,0,0,0,4373,0,4373,0
87722025,Lyon-Perrache,45.7480885397,4.82319403694,1960,767,"0,391326530612245",7471166,"0,000262341915572",5678086,"0,000345186740743"
87694448,La Roche-en-Brenil,47.3852061297,4.17015819245,0,0,0,0,0,0,0
87317081,Dannes-Camiers,50.5762563449,1.61486688353,0,0,0,9826,0,9826,0
87694331,St-Julien-Écuisses,46.7692803266,4.52795761416,0,0,0,0,0,0,0
87393322,Pont-du-Garigliano-Hôpital-Georges-Pompidou,48.8391514847,2.27048018916,0,0,0,2781983,0,2781983,0
87756353,Nice-Riquier,43.7057907882,7.29058447847,0,0,0,2645310,0,2116248,0
87732008,Vichy,46.1268392122,3.43072483613,35,14,"0,4",1492395,"2,34522361707189E-05",1193916,"2,93152952133986E-05"
87271585,Ormoy-Villers,49.200124332,2.83753769504,0,0,0,36850,0,36850,0
87611467,Colomiers,43.603449101,1.33447332821,0,0,0,308601,0,246880,0
87713412,Dole,47.0979064501,5.46625334575,0,0,0,991069,0,792855,0
87718577,Gilley,47.0503186397,6.49251625361,0,0,0,16559,0,16559,0
87757724,Grasse,43.6538699657,6.92679675087,0,0,0,325225,0,260180,0
87296244,Busigny,50.0352285486,3.44265338005,0,0,0,49018,0,49018,0
87473322,Plaintel,48.4354463196,-2.82195543178,0,0,0,0,0,0,0
87576264,La Chapelle-St-Ursin-Morthomiers,47.0468948885,2.30166569805,0,0,0,0,0,0,0
87413724,Montivilliers,49.5428574718,0.18938905312,0,0,0,23296,0,23296,0
87715102,Andelot,46.859632431,5.92350047236,0,0,0,4050,0,4050,0
87343475,Lourches,50.3141094818,3.3421617759,0,0,0,14353,0,14353,0
87723429,Bourgoin-Jallieu,45.5838997154,5.27427857958,0,0,0,2206686,0,1765349,0
87722546,Sérézin,45.6272306552,4.81781390683,0,0,0,232096,0,185677,0
87753509,Martigues,43.3928644329,5.0256282224,0,0,0,41142,0,41142,0
87281139,Cassel,50.7870016308,2.46174647272,0,0,0,111522,0,111522,0
87180141,Beinheim-Embranchement,48.8718817454,8.07742828347,0,0,0,0,0,0,0
87481366,Machecoul,46.9907375299,-1.82307571351,0,0,0,66000,0,66000,0
87682211,Fontainebleau-Avon,48.4174639457,2.72720006715,0,0,0,2942246,0,2942246,0
87381129,Clichy-Levallois,48.8976485668,2.29753271253,0,0,0,30233580,0,30233580,0
87182642,Kruth,47.9233911488,6.96947292158,0,0,0,24164,0,24164,0
87474015,Dirinon Loperhet,48.3927619247,-4.28575662357,0,0,0,4811,0,4811,0
87598755,Limoux-Flassian,43.0684545918,2.21854978685,0,0,0,1621,0,1621,0
87696831,Coulanges-sur-Yonne,47.5270178156,3.54728616178,0,0,0,2401,0,2401,0
87543017,Les Aubrais-Orléans,47.9266788688,1.90654129985,161,46,"0,285714285714286",1981365,"8,12571131517918E-05",1585092,"0,00010157139144"
87725523,Verdun-sur-le-Doubs,46.8901382323,5.02456060331,0,0,0,0,0,0,0
87575084,Loudun,47.0161702338,0.0833406476635,0,0,0,0,0,0,0
87381293,Gournay-Ferrières,,,0,0,0,10094,0,10094,0
87192302,Bénestroff,48.9067562695,6.75231893334,0,0,0,9158,0,9158,0
87726828,Le Coteau,46.023554213,4.08631855553,0,0,0,96416,0,77133,0
87393462,Houdan,48.7960008753,1.60277564626,0,0,0,878035,0,878035,0
87444562,Surdon,48.6650148509,0.134545606951,0,0,0,56612,0,56612,0
87142026,Bricon,48.0874038117,4.97906591485,0,0,0,0,0,0,0
87677120,St-Jean-de-Luz-Ciboure,43.3856305381,-1.66112087558,0,0,0,393444,0,314755,0
87696161,Tracy-Sancerre,47.3375511053,2.8806507043,0,0,0,10480,0,10480,0
87214585,Mutzig,48.533593277,7.46240650309,0,0,0,305163,0,244130,0
87213256,Niederbronn-les-Bains,48.9523438343,7.63376157755,0,0,0,161319,0,129055,0
87584730,St-Loubès,44.9223543022,-0.432914030053,0,0,0,74088,0,74088,0
87213165,Obermodern,48.8420673364,7.54713466289,0,0,0,244237,0,195390,0
87184523,Montbéliard,47.5105078874,6.80153933226,0,0,0,605311,0,484248,0
87756809,L'Escarène,43.839631442,7.35202808665,0,0,0,31953,0,31953,0
87574327,Veuves-Monteaux,47.4756282346,1.12386087446,0,0,0,4976,0,4976,0
87144329,Lesseux-Frapelle,48.2896802907,7.07666476415,0,0,0,3,0,3,0
87473108,Lamballe,48.4660784676,-2.50584667146,0,0,0,555668,0,444534,0
87118505,Polisot,48.0730932854,4.38435200133,0,0,0,0,0,0,0
87174821,Suippes,49.1200640256,4.54321672015,0,0,0,912,0,912,0
87584243,Lamonzie-St-Martin,44.843436449,0.38048870637,0,0,0,601,0,601,0
87782607,Clermont-La Pardieu,45.7669118792,3.1342956252,0,0,0,310048,0,248038,0
87595595,La Bachellerie,45.1510806257,1.16016755354,0,0,0,668,0,668,0
87726885,Montrond-les-Bains,45.6441796569,4.24678088955,0,0,0,125896,0,100717,0
87611038,Muret,43.4640609801,1.32371259536,0,0,0,809327,0,647461,0
87575647,La Haye-Descartes,46.9747053371,0.694590822674,0,0,0,0,0,0,0
87713040,Dijon-Ville,47.2938236532,5.04744922402,1656,670,"0,404589371980676",7835231,"0,000211353053918",5798071,"0,000285612232068"
87487173,Parthenay,46.6469941565,-0.239423232707,0,0,0,31913,0,31913,0
87191601,Basse-Ham,49.3805707979,6.23489819549,0,0,0,523,0,523,0
87324335,Hirson-Écoles,49.9293220831,4.08600010641,0,0,0,38649,0,38649,0
87444315,Serquigny,49.1077633548,0.719637105596,0,0,0,28468,0,28468,0
87756304,Villeneuve-Loubet-Plage,43.6295556594,7.13430889275,0,0,0,380509,0,304407,0
87783647,Bagnols-Chadenet,44.5286138956,3.6283541224,0,0,0,610,0,610,0
87694646,Ciry-le-Noble,46.6040639766,4.29961087145,0,0,0,1992,0,1992,0
87586495,Sauveterre-la-Lémance,44.5894757613,1.01158453106,0,0,0,964,0,964,0
87784439,Lapradelle,42.8107078225,2.31300881875,0,0,0,0,0,0,0
87694851,St-Agnan,46.501460201,3.87920786497,0,0,0,933,0,933,0
87751107,Marseille-Prado,43.2787314156,5.39960334562,0,0,0,0,0,0,0
87713263,Semur-en-Auxois,47.4882061197,4.34194609657,0,0,0,0,0,0,0
87474015,Dirinon Loperhet,48.3926856593,-4.28564232661,0,0,0,4811,0,4811,0
87486324,Bournezeau,46.6514888452,-1.17761106041,0,0,0,729,0,729,0
87756767,La Trinité-Victor,43.7429118796,7.31173826395,0,0,0,55930,0,55930,0
87681353,Grand-Bourg,48.6477692084,2.43644278868,0,0,0,472459,0,472459,0
87481408,Vertou,47.1860551022,-1.47796070781,0,0,0,103231,0,103231,0
87485037,Dompierre-sur-Mer,46.1748515266,-1.06718507764,0,0,0,0,0,0,0
87141218,Bayon,48.4680060652,6.32286863334,0,0,0,163956,0,131165,0
87611376,Cintegabelle,43.3052452699,1.52056503726,0,0,0,98091,0,78473,0
87613471,Laguépie,44.1454788253,1.96943433201,0,0,0,4258,0,4258,0
87474098,Quimper,47.9948683714,-4.0925232987,976,310,"0,317622950819672",1189089,"0,000820796424826",951271,"0,001025995746743"
87673632,Jatxou,43.3910353676,-1.44473721836,0,0,0,5,0,5,0
87718056,Devecey,47.3255102753,6.00540935531,0,0,0,0,0,0,0
87342014,Arras,,,53,35,"0,660377358490566",5075699,"1,04419115475524E-05",4060559,"1,30523900773268E-05"
87715136,Frasne,,,0,0,0,193651,0,154920,0
87295337,Ferrière-la-Grande,,,0,0,0,0,0,0,0
87543009,Orléans,47.9081541928,1.90475970109,936,273,"0,291666666666667",4295598,"0,000217897484821",3436479,"0,00027237180847"
87613422,Rodez,,,0,0,0,203362,0,162690,0
87118091,St-Mesmin,48.4386665688,3.92551986064,0,0,0,0,0,0,0
87396564,Écommoy,47.8245164909,0.269004604982,0,0,0,136641,0,109312,0
87683102,Villeneuve-la-Guyard,48.3429886185,3.07045287285,0,0,0,136535,0,109228,0
87757724,Grasse,43.6536333165,6.92640806912,0,0,0,325225,0,260180,0
87413542,Fécamp,49.7594634641,0.373905831469,0,0,0,170405,0,136324,0
87116012,Gretz-Armainvilliers,48.7448114404,2.72930435757,0,0,0,893552,0,893552,0
87545202,St-Michel-sur-Orge,48.6339686452,2.30709915779,0,0,0,3440535,0,3440535,0
87756056,Nice-Ville,43.705682731,7.26374709081,1287,557,"0,432789432789433",9785058,"0,000131527069129",8415150,"0,000152938450295"
87545707,Voves,48.2750779316,1.62220029135,0,0,0,34200,0,34200,0
